data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,label
28.4654265219074,0.09425338383194617,0.08493989402831476,-89.72335997133025,-0.021547158303452302,-96.14028781577578,-465.9429170881813,58.32841099090758,52.54568313974663,381.9771414177119,0.7058454893624212,499.34840834028586,-0.12658426486850285,0.2540615586109225,0
19.451775774314896,0.0881817903166518,0.0854358488711489,-90.92441517190012,-0.03286329965387817,-92.51901758297734,-561.2349397057123,63.45872058383624,50.956584512095766,332.1086337450571,0.7141898413138522,405.7390535094424,-0.13146312729705356,0.21648350381528286,1
16.439278543620137,0.09605573466819319,0.08231747521175224,-105.54445279504421,-0.03484849409306419,-89.42075095881594,-438.6495858331524,69.51210186380085,45.68287276656681,490.0996371635319,0.7080881276941912,486.60664010590074,-0.12497315422649911,0.18721675635948457,0
10.775071903242774,0.08899050587558711,0.07979077473235485,-94.2473413212841,-0.030154195618950864,-99.23814750710514,-480.33294548015544,66.4076776587508,41.88194534034136,482.3875817102972,0.6098218414385682,339.8267772015467,-0.12344025918653719,0.23578766838344628,1
19.365364891343507,0.08699194593442769,0.08634038649928347,-105.06362687605498,-0.04082076823533372,-90.67653292956177,-418.4157073980206,67.3961649061885,57.18818469941347,503.45043221144783,0.7933688145323209,477.36867692877337,-0.12488973983277274,0.24471254094274553,1
21.77061832085937,0.10012800090654464,0.08499139631902349,-86.78576162682492,-0.030361840099944835,-86.14058770566952,-390.4322441846886,72.36763633557484,49.90761269600192,459.9877765543247,0.7482106132155562,481.34942911004293,-0.13454548650172143,0.14623852544993365,0
28.901307767158237,0.09511103579182287,0.06942472329225617,-84.0452655014103,-0.0354618025147723,-106.78347043864954,-402.72809800407083,64.1827107455272,56.46869319718414,398.95979703305085,0.6608919882648827,531.6466615975847,-0.1335536612425919,0.21130135517206447,1
22.692677307126203,0.09238568473719816,0.08178871096774527,-93.19194627075163,-0.031741564576974544,-97.988585248036,-547.3565350384025,57.84892102122091,45.36671958103464,469.13184612957434,0.751061599559817,466.08905768015757,-0.1321788202062422,0.21352257736465236,1
20.692732467393935,0.09431830137847125,0.08111278602901702,-93.96931868118878,-0.024621999537196154,-98.62998123024641,-353.3350938705659,67.0022791335887,60.79256284265423,420.4832947066674,0.6873421739958746,437.56401581650346,-0.1155439560610816,0.20136619439655962,0
24.8758542483138,0.10130644163017401,0.08788803856580005,-88.33504917199707,-0.022767278763324503,-95.40621135809741,-247.60588876001376,63.049440094174834,59.271359408759686,613.3955930770213,0.7514000507244947,350.72653417488607,-0.12972110937155193,0.16395836713396722,1
13.579052025405542,0.08692381005439033,0.07834071469873442,-92.68068246160934,-0.02952067328473158,-98.29818886707436,-387.29796224824673,55.830221725331235,51.873999676575515,496.71253086490754,0.6631605678563588,458.5358005109722,-0.12752687245202035,0.17137700449668966,1
23.336484346434368,0.09340309362073919,0.098942452551325,-99.77680629676648,-0.02538009677080062,-106.052035178582,-488.6751239646068,62.114171759293214,45.68595578539446,387.38959822283954,0.8046305631616875,372.8536490675943,-0.12444350334772601,0.15517558621964622,0
15.027088363165207,0.09024600445748518,0.07980265355741901,-90.09227690833796,-0.02300997057951113,-105.0177471380056,-405.97861079474825,64.29560652840804,47.68266547576765,523.0134741287077,0.7818329180802328,401.7831013600028,-0.12195610913058384,0.15746860511576372,1
14.169537586555299,0.10185991754788874,0.08277107895611917,-91.90639200575582,-0.028890260846026493,-107.42218433834424,-483.32098339200485,66.53024898798758,43.92581787844024,411.47672797540434,0.6832614495005138,371.2096918126574,-0.12744274610433085,0.1792145821965126,1
23.086835188174106,0.09499235593723908,0.08114982386612962,-110.94471803727536,-0.014769999662284674,-102.41863547782022,-485.9761111059168,58.56209861239444,42.210063072275524,488.0137493544586,0.7537201163538795,352.7230965426451,-0.14083425371549563,0.16153148953492075,1
21.804286100741688,0.0909906404424948,0.08388413800134625,-104.30533368105502,-0.038192508118229204,-89.32839585249451,-610.53336480184,67.43202871438521,42.022493456888114,493.98838753810884,0.7755052514583831,470.27163036096925,-0.12911510812306787,0.25681847106493894,1
25.434572684044863,0.09253443779776412,0.07600398473748254,-88.30461271045917,-0.032589330227739376,-99.00465096190733,-434.6209157648569,47.38596649883114,46.278445029742166,535.5330826805532,0.7119872378306764,445.2833564039615,-0.12580604339040766,0.27492048829615634,0
19.10432571216783,0.09170611464674909,0.06418808615091427,-91.50671677176277,-0.0166637835994381,-88.53154213080164,-407.7142216149599,79.91286889471006,60.722942219912724,549.6211737480965,0.6959033673921063,333.7552200910377,-0.13511217075810494,0.20324129519988085,1
13.707321848834404,0.08896286561996757,0.07870135574679436,-98.22355868459137,-0.018389933120889948,-98.7877859241227,-473.05334177149786,54.15976959126377,51.2552406683322,454.1846124066341,0.6663151291080095,442.15017579556803,-0.13269944256206634,0.2988928631871438,1
19.803422135476126,0.0915045950443716,0.08167911078764753,-85.14458845449526,-0.030273976083072664,-82.00746364037005,-452.40791390700616,60.75816473993375,46.998110991009945,453.4893345145122,0.7548499353008691,574.716826260289,-0.12601946624432678,0.12840805016533322,0
13.841792434245024,0.08729202403174309,0.09448095792409276,-109.74605092232515,-0.03545270530321348,-101.65010914799328,-564.7814891665445,54.26981653965935,52.35412485957749,452.71621015391315,0.6514798076566615,470.1607702411023,-0.11424679803760629,0.19744677274394581,1
11.809946876045302,0.08970801051128839,0.08016012509542744,-101.21843002278904,-0.02178613601350758,-96.36141855189338,-343.6557056516604,61.98175216643518,55.10606234277619,527.017356295159,0.7879151279275209,413.3490851715005,-0.1244594708111667,0.2202388616198585,0
29.49898056361726,0.08764348478967537,0.07489252356602949,-88.15443549393046,-0.024630271859721754,-100.63821788002156,-468.85541972476454,57.25785092178281,55.52596723719399,520.1611165790606,0.6537835840986407,327.1085489933692,-0.1231547948533356,0.09711255032737567,0
19.561553282002684,0.08221155062728984,0.07573587715513172,-95.24465537776784,-0.03552384466443974,-105.62096171030156,-481.4975909143687,60.73595034299327,55.6764391224327,484.31917632025124,0.6173193509246773,411.5444010056477,-0.12950110746819626,0.2598124277572868,1
16.306859620827144,0.08449693007027886,0.07774485404164272,-93.59234816916548,-0.029286342781880373,-105.52870290666799,-407.71564524795565,63.2758092631945,48.51133107276692,433.443728316976,0.8611478329094588,487.9048121607914,-0.11835647535172633,0.21145749116702622,1
20.728260116241568,0.09101110630256432,0.07864908767821391,-93.36943130212711,-0.024908112680132658,-108.50978268153007,-474.78248621204517,72.7429232683384,43.58049297667197,502.3071746438736,0.6810034619668525,495.6726384144086,-0.12813249755782954,0.3053373129268669,1
15.556523801392656,0.09210323804103247,0.08037717034934591,-96.39407140424547,-0.021070758548121685,-103.11460499518387,-499.059069917134,59.334294630138665,37.986802806715,468.31681419393794,0.7225239138857302,451.660163111186,-0.12726673332018204,0.11018105249574414,1
19.754472067033348,0.09070469369134558,0.06896914015896981,-100.37055714832556,-0.01795393527197474,-95.70807885475699,-388.74637555637895,45.50706617337797,51.59143441280347,575.2479033894774,0.677321847012963,462.8325940744034,-0.12312574625105642,0.32213377311810537,0
16.020240446236226,0.08569868992930903,0.08078015603526975,-90.53914064978689,-0.021204206182367222,-91.22388752206622,-434.37764020460196,52.77253222708475,52.67022647883051,395.8593366930406,0.7149205732965174,494.79970644644703,-0.12631733073113743,0.2848267891244289,0
18.815574273852224,0.09359638847531407,0.08041353793084266,-90.941366322613,-0.034061212313752524,-97.07776888047005,-493.2541743065891,55.874751629364496,62.12936256064137,536.1182941361702,0.5657797977316759,428.13029693038214,-0.13404554358530166,0.29962044827007794,0
11.953838276896501,0.0840724235799457,0.0714009706689081,-97.23370098122655,-0.010302551010658842,-100.69526363668307,-537.6254569982674,57.77506684123536,41.26493636492789,520.8341638503306,0.6905393854450302,386.25067704624337,-0.13125742488927247,0.17629831990338213,0
8.932291382702486,0.08638425012820676,0.07264275044683764,-88.14412489608372,-0.03534826780190158,-109.16942423762359,-460.5764528089239,71.34073867152402,52.87198552303236,591.8544801338055,0.6445435285373656,306.0029070468941,-0.14411988267018866,0.2652382090463265,1
21.606349886224628,0.0906581099929417,0.07278330898580923,-103.1288053001179,-0.033295910570816795,-107.28127904302703,-404.4692116464794,67.14787303265932,55.54493882728622,480.11659695472343,0.6465261338270698,492.67901832241756,-0.12908309163201168,0.14796657922838144,0
13.668301127563014,0.08432840870810183,0.07213519842891396,-103.29266347143283,-0.02033713931795057,-92.65325154713099,-456.93186858755524,65.10636207138823,41.4861261951479,429.0353855775771,0.6884470722057979,402.24466405083916,-0.12392706626536718,0.22164406741692985,1
20.600797908935693,0.09962780913498367,0.08495818934518237,-89.849548504784,-0.028994205688053557,-97.24722958509085,-504.9381282253244,61.52624523908515,51.703438492988994,477.1354689066341,0.7139680583311183,442.4335985826637,-0.12553677968941726,0.2134889925731831,0
5.341523028870189,0.09192949977953328,0.06534784806541721,-100.0558117775713,-0.029746688198889416,-105.06765109987971,-465.9355336164413,62.587523068643634,54.39180747725052,548.3837519587233,0.7264828117600793,399.9882576050079,-0.13752341930069398,0.1831854934708271,1
19.79646356560776,0.09339969675308499,0.07865186124875272,-91.44274230597122,-0.01739671437649686,-97.97530441028113,-477.85341145946984,53.99525732123166,60.37224763102865,461.58085069044745,0.6913229371823063,604.4345138701104,-0.13522473875739593,0.15938129771258475,0
28.756452168760667,0.09059265688886053,0.07100325038220008,-97.455806202903,-0.032081182878868963,-101.56694183379226,-551.193505172448,60.130529471034606,58.07402270352816,452.17128869790486,0.7709543287595872,383.7984352272968,-0.11457936027818492,0.31682336613185724,0
14.094348698463568,0.1069727031121474,0.06736186982623718,-93.9520622874898,-0.03477869003362607,-99.87225222196055,-440.7558800578659,58.902747330068266,57.71017423440136,380.5069953421327,0.6457906632865962,287.3490626368114,-0.13798072634066516,0.18818381607396942,1
3.971011777522291,0.0959124953332212,0.06901789073311161,-96.40536418045987,-0.035388768177770945,-83.96146651802326,-490.7107657340756,51.913794441876284,63.73848620786308,462.66030753551337,0.6720598663867825,515.9022220951906,-0.1289936837519418,0.22431977302960854,1
26.450121526768537,0.0977157721256962,0.07539575431111464,-90.2013411825218,-0.02275893763288245,-110.39252406913053,-522.6237912280942,66.38695681000006,59.24480264521755,494.0200797808902,0.676436128346723,487.01538058727704,-0.12662841822943566,0.29431914724104835,0
23.17590339405206,0.08071467255728665,0.07743816214836313,-84.7255475166326,-0.02942266883837938,-96.52396725421283,-388.76674603511896,60.122136179453385,65.16675810922109,476.02317682862406,0.8001856839232792,482.19381278248983,-0.14798268256801955,0.10818113139618157,1
23.683417712960008,0.0985587908082361,0.06752072253372042,-88.31558337981585,-0.011480850666724184,-100.44468720952227,-494.02853295913866,60.65587581356959,53.29994147478992,613.511033287822,0.6326215202687406,488.5550980149244,-0.13250985746345173,0.20262639964656057,0
21.086886573799852,0.09931645873534527,0.06383565145755278,-104.74680462696534,-0.018410652990116246,-96.9213119357169,-371.3983565963331,60.13607677678058,53.90067921002783,495.93764557317047,0.8161898358502292,328.25462262428925,-0.12280396955429994,0.17864975677515155,0
21.956132059408873,0.09945665907593597,0.08080634205020053,-98.28881545076361,-0.03380196230469667,-93.87678502709777,-527.5401551948496,64.51966054377564,42.55671027371495,506.35067253981896,0.6081277112409542,425.61744072883357,-0.12132502449323454,0.15007952163475258,1
9.451970139194968,0.09012784688102211,0.07979931165427591,-91.29885188067341,-0.018529694247045526,-100.8637006569877,-513.7771132619157,66.30755704250443,53.19692027085132,498.5006742695464,0.6090983749268429,299.0042178967013,-0.12023249797378201,0.2408573873659292,1
29.60514644884274,0.10336220188045882,0.07438052008277482,-100.88692010300811,-0.03698542633082028,-101.92893983872328,-387.88139289934867,77.13671737400443,51.826680494574994,370.8834031270272,0.7061688942010017,517.7105191121873,-0.12416864016157877,0.20574799912957245,0
20.92924940358179,0.08324234460272416,0.07448528243659192,-93.17255742974947,-0.030064858772488306,-106.1358126911676,-432.47071140875437,63.070838038971075,50.11998281966623,560.9854483622253,0.6253305406760031,463.69442659874665,-0.1178942529352976,0.24637785187415417,0
18.15195385546571,0.08269370727055367,0.06630173321497397,-89.90996610961142,-0.03264986457209337,-98.2838105166446,-445.71649092727387,66.80797482849096,45.44342638748132,546.6017691066631,0.8363623687555586,268.54383755060303,-0.137973154079749,0.2450585700967379,1
19.511548833437217,0.0946039374394363,0.08042439963486357,-95.39495722922952,-0.04341314559624537,-118.9958782364936,-352.3798280050271,63.117931765652976,47.46596372482352,567.6505705301587,0.7822864910889511,395.6223752187445,-0.13997543654650985,0.28633295105977885,0
20.540526667977915,0.08729829896650797,0.08351154046298881,-94.93503331702948,-0.024455731236009113,-104.30480431064464,-419.220165520803,55.400352322506784,55.84326904561246,471.15804344211574,0.7921764712165922,391.52934222911114,-0.1415159692475026,0.28785759015263845,0
22.447571325921476,0.08822971491552055,0.07317694252345497,-110.58223006419618,-0.028693659498679854,-99.24547344040849,-362.53425626105945,65.41206794124402,64.18859725377627,564.7325056951304,0.7023247992523203,415.7823844709613,-0.1408001314304702,0.12413731544158502,0
15.12101919953372,0.08842013748972706,0.08133444931559508,-102.0838886502685,-0.02894209806008238,-109.46921340609744,-403.9328095022708,70.91002467387241,53.109408240974005,302.87447159524794,0.7180817815282372,453.8088003069804,-0.12054780911270618,0.2649244136189653,1
20.239595521817904,0.08868692927388022,0.06918576808305231,-76.99505328539338,-0.02658710670627429,-108.36388432284738,-517.363730815834,66.46030691880824,42.64609810097461,406.273545612541,0.8471383348817871,474.12158114166726,-0.13003652756388798,0.13537161437086373,1
14.139618672917202,0.08916595947058857,0.06850383317683968,-94.75656849546422,-0.022717038018410154,-91.97544473738212,-402.42641252187525,53.27492158791325,49.30792480143989,361.12373034416123,0.6435609105954285,289.44454783569006,-0.1255890986562349,0.12516847107321016,1
15.709511695472127,0.09286727989686343,0.07580252995763863,-95.98964299042163,-0.03547716723061603,-96.75669625112346,-417.54187284226526,49.04681737895055,53.568703293933616,549.3632904559428,0.5792033586537757,411.8207510822416,-0.13350412612471754,0.2511175047821109,1
12.805000100500946,0.09261578588091225,0.07836495770758561,-95.65253046934977,-0.037078227561314174,-104.66188717867698,-326.2902591274733,59.01517694682498,46.631106239598815,347.47548149299854,0.7342542987475322,542.9141517505105,-0.1312133201763576,0.20802381276246001,0
17.36233096020545,0.0883727236074132,0.0799996905874749,-104.02124752932463,-0.03512473362501452,-110.39062349313397,-372.91211621093436,53.47209975254168,50.975454889706114,320.3190123739043,0.6068803432015202,381.9927931875998,-0.1298041131761015,0.19519438935055433,1
10.234209174705947,0.08271326718278069,0.08927259907235632,-101.61392320555254,-0.02931744728989941,-113.33507274517945,-407.3104608413783,59.158208226833295,47.567418350291724,436.53135246787656,0.6066532952434343,431.8574614262564,-0.13354922947879874,0.2113729155454663,1
25.998553499963222,0.10150571933712832,0.07882006259840307,-101.12906748184945,-0.017467407707636582,-104.28351408747183,-404.15430106568147,66.90117769491368,46.345428620243645,488.05183605412253,0.7958696170607162,382.5141815071209,-0.12760618796511825,0.2063721443842989,0
9.678027271824336,0.08469414801529233,0.07780533535415303,-97.85154295535435,-0.028427254891839334,-83.87150426722991,-347.425564365571,66.81248891585896,48.39568215835932,388.09312185944015,0.7904967026954692,535.8509560022512,-0.12101717311067095,0.23465903356351409,1
20.836106695492038,0.09035783994537004,0.08798852196146056,-99.35239066702792,-0.04090347304042595,-98.91854194972339,-409.99350668162054,58.13867068825385,58.33122397340546,433.5325028298826,0.7285312313932903,360.428552971359,-0.1357291292623999,0.21426813959711516,1
23.11229346513999,0.09101295118823238,0.08428113731123331,-97.9047111975259,-0.021085333834430585,-89.14693317471456,-386.40740691902243,54.367630971988675,53.457932360056816,430.1357828424934,0.7362731941233299,441.7003972036164,-0.116738904934036,0.16159355663675629,1
23.655698220554424,0.08476022326633512,0.07620445661650921,-82.68754697550692,-0.028294465515861948,-96.80579584406979,-449.496338149325,65.0507503521729,46.1562230352785,423.9723963587816,0.5640550028944048,516.6500514437378,-0.12824231260814545,0.2908783387694841,1
23.217580483773656,0.08754794328384484,0.07834677088926782,-111.47960935415507,-0.02712255529871599,-104.8114065742788,-542.5350758082193,65.11365227700463,38.99677295858014,468.7970092192697,0.6873539181617581,473.62658593117476,-0.12225027576508499,0.2222797052049364,0
13.025490090071587,0.09820396185155071,0.07800443956127597,-91.79438931410556,-0.02573354817073002,-93.18250841119632,-502.90604458747544,61.18355412654889,51.75417003541989,472.2811968780159,0.7547764271217021,490.39752758848675,-0.13069836799660373,0.3040801686614355,0
21.500808779963414,0.09020178430063948,0.07058133454029013,-92.92283099982008,-0.025729929899533176,-91.04604310024897,-475.32150464723026,67.12175054922095,34.02382715276024,510.2610159708609,0.8783671584118995,600.9658014781418,-0.13252233943057554,0.0804965090367559,1
24.927034860351938,0.10619196135301844,0.06959724231834619,-106.88319833607332,-0.021726446595399743,-104.17915681148739,-467.32430451100225,71.46103914364909,47.50987705016113,482.6103650479002,0.5458897136016003,334.4390242732397,-0.12670331149372008,0.2137115776827787,0
20.47166698275139,0.0974077756766348,0.08224164731731826,-90.28271863936436,-0.02949738171333238,-92.60052171369823,-438.12906101258295,61.93928497998401,49.7637673856541,574.8835591460344,0.8043014392802744,516.9364794980037,-0.12596653222586482,0.24543174733357445,0
-3.5156725480083084,0.10284985986526855,0.07342821011221798,-89.45031991766986,-0.04114034830048362,-99.99857344751918,-365.5022643982085,83.61114152764337,59.92623488506039,357.73836052300544,0.7616358259237554,586.4289993195669,-0.12918844732553614,0.1540530603462249,1
31.260542267857907,0.08783672075176358,0.09605318516284374,-92.54449694233175,-0.03480144425541385,-104.2708882127755,-437.8013280896274,64.33059438057087,44.59237650193431,413.4557104750744,0.6844130093901438,437.97457826788894,-0.1227387314878597,0.23801635892011258,1
10.926605657478126,0.10606076145352977,0.08009073112975351,-94.76014377229777,-0.019168028604904144,-90.80413297525001,-415.0751645247671,67.63511469676297,35.80865831649051,523.4800310110242,0.6413062153399057,384.25883183021074,-0.1265403826868975,0.12341296771779961,0
26.313491167071813,0.09449889762756836,0.07945671859676379,-96.79587772317007,-0.035164834816439686,-91.95181663927467,-426.28907368551154,65.74723446385205,46.8304097911825,467.30822411220333,0.7796650866397614,472.02582998802205,-0.13049395840995065,0.33093635350963024,0
20.475100941885895,0.08421049690631013,0.06859116524981455,-94.48951023545855,-0.022361309751482317,-78.74855446063648,-343.20649145881174,55.38253949424252,59.011033589119585,552.7039059204135,0.8032032810793297,470.271290497852,-0.12505306795423174,0.2540107342823103,1
30.291240976777914,0.09245058876371527,0.09311079162777304,-104.15343161365713,-0.026807432603997792,-100.47884061879446,-436.42025426549543,65.19136889906429,43.27965479207917,543.616178659481,0.7291167574577072,392.6210058166895,-0.13002673043277027,0.2447732230521357,0
6.4458595406797965,0.08239926188689259,0.08914873565910136,-84.53327112488417,-0.0344890068628706,-94.57925523512289,-333.06055009783364,44.79350139279235,55.67635049860827,483.8358723533094,0.5498410657413434,502.4649296593299,-0.12208047008211441,0.09581208447437754,1
26.166484095735278,0.0899910921254619,0.07068377876686031,-94.91686398092409,-0.031245883144613237,-108.47676843106396,-455.59021166150586,56.615324045225144,54.89673313944054,391.83010049862725,0.7490081826466838,463.9156486515677,-0.13519131871521808,0.25302731930176015,0
22.24334200971861,0.11122576419240307,0.0813804675518383,-87.56981824900858,-0.04103830098991309,-91.54211763784943,-363.1481788645444,55.973215617111634,45.66901897756219,464.3626669867263,0.7723451408413176,481.33615382968367,-0.11994384760135716,0.2921061656715637,0
21.876298331947368,0.09438131642252046,0.08315759972526067,-98.30832662907962,-0.024293353436540994,-102.7760882601131,-473.0145307632293,63.47534162271179,40.24854873720361,559.4026883253264,0.6570107549736393,353.5286634165435,-0.12797791439842704,0.12174801055344871,1
27.77640365554501,0.10476054794952891,0.0646248092295995,-85.3924324468782,-0.030952300781675754,-78.61301268486064,-559.3410962460508,51.487539870913004,54.81414346516058,488.53444602484586,0.6961289406420553,430.3510406321317,-0.11296506783056472,0.33181953695953076,1
21.443889828946205,0.09565048153386961,0.08008042887803533,-98.7087686679118,-0.01351294422187705,-113.5750013357751,-444.5695568121413,52.90162000791726,58.145776621619504,454.47208147460003,0.7850639451005127,462.2304529331032,-0.13233031419485353,0.26474571623796667,0
26.324761468321263,0.09155604919185283,0.08152018862725807,-88.65573798823515,-0.017507847071890383,-91.07029902862337,-348.9254147866146,55.41524083236394,47.349407698181494,473.35833849663817,0.7661667310194888,462.6938152535066,-0.12486729515424827,0.187098296883009,1
14.036485626605964,0.09297613300120874,0.07426879095060573,-113.62653620011407,-0.027738986801391127,-101.23517098668756,-351.6123823693826,73.22323922447863,47.74641220763021,462.7331114385541,0.818964518286094,333.3844843092095,-0.13682358190358107,0.3033259533370003,1
21.28369184750245,0.09098795242648666,0.06740607754119647,-93.70644961311349,-0.030788082740595826,-103.28728515300911,-481.2627663932365,53.63125739382286,51.35527580500657,285.8093385254192,0.7493254613891827,375.4565523628679,-0.11769478935367551,0.30534078351767496,0
20.701901801618767,0.08663760080997916,0.06752639002260949,-84.24519254692089,-0.02860061304526957,-93.08070226334623,-577.5925278224668,60.53387440256182,49.929396844887805,598.5587845627643,0.8185639260879662,394.9788370385145,-0.13717355873120163,0.18438277621102878,0
16.626367973570606,0.09370333905411124,0.07804935796812959,-96.17312134455243,-0.02171640070642202,-115.38892142771675,-566.6009746290023,65.46978248340139,58.64999758264163,525.3608745539848,0.7630294165312058,476.4017398240483,-0.1359736995762748,0.324253055144731,1
9.669670939442177,0.09403826959102485,0.07186426513160805,-91.91992352846124,-0.016102601910798688,-94.0249233493229,-389.36478642334157,62.48844540012091,44.30928803782374,603.0346193886649,0.6428855711774264,392.86070251488155,-0.12813948118971122,0.23677123923794055,1
23.86232177547675,0.08476216410708044,0.06891610914064215,-107.9809607990632,-0.028466964012033243,-88.37728117631835,-427.8962931720074,55.57388472539224,50.86608910733055,387.60229225376406,0.648094328311531,284.81640570436895,-0.1279292815266709,0.22739010759241798,1
11.701068782102352,0.08945842345312562,0.0923272441286855,-115.6979713813521,-0.027144116626537425,-89.28104436153123,-471.440878061345,62.29789275772129,48.92926587371287,536.6810059320242,0.5790897831763596,388.7195747168895,-0.11828264378248102,0.10966697388408848,0
35.12743223687603,0.06702096443136829,0.07821744588349125,-82.63060166318286,-0.024265356984931517,-106.05788867164915,-399.0693425110785,58.59655134596236,57.77020512934947,514.1405523773819,0.7836389255374966,497.6327097729488,-0.12810007922343875,0.2835140345308108,0
28.126004705529237,0.09121244158883515,0.07257297197464582,-96.31569285154968,-0.03179878470630069,-96.52850115362796,-473.49529056545697,55.70548708590471,63.25782394776656,357.09470223530354,0.6870409144340417,380.6181139742156,-0.12564182162997112,0.2758972856521453,0
18.58884623703354,0.0844470799820191,0.07589739538772372,-99.41940366443151,-0.025102712780589162,-95.41344541714106,-418.64327974640645,74.5121342532644,45.78775548312443,476.70406597152447,0.6183670332310767,565.2214666564421,-0.11710012952925596,0.39044169087704955,0
23.187077307256743,0.09232693377891937,0.08685768650529728,-100.33421110312726,-0.024482767172599798,-85.27631945590845,-444.2417587963983,68.28005691515368,58.51639855133994,340.60459283546,0.7554328079377284,431.5103181855111,-0.12107788892280595,0.1439540629570346,0
20.987244453612888,0.09079644325766374,0.07996063943229481,-96.66706649857427,-0.025796955915962618,-106.08832072980854,-480.64218952017137,64.53125121542176,63.85427752854275,531.8423502474963,0.7817520158463864,370.26400413959067,-0.13178918837315368,0.09832016932246113,0
6.4233736562872075,0.09296367309418853,0.08217004331777343,-104.57574643013923,-0.020082516745975276,-103.55790686801534,-398.12289430781345,71.98527576180875,51.381055073665195,438.3584513212551,0.6882136893555817,560.3444776813532,-0.12452801517390738,0.22720256000427613,1
10.039482817283677,0.08703658707440745,0.07281794474951724,-81.92548446334823,-0.030260453082218294,-81.33961846570621,-486.87170341952327,60.057967568084635,45.96461763911613,472.89748963188936,0.7082113351138613,467.7164798824675,-0.12814969620948102,0.2193983610448056,0
27.71583593637958,0.08634413588798788,0.07849266137930665,-99.11037064835807,-0.0310325101633728,-95.52616236855131,-419.48397979038947,61.48808090481815,44.223552461063136,468.9698384225166,0.5655796448141257,533.0163974084077,-0.12378494109557073,0.21346494028321236,0
27.407359283502853,0.09141191094137699,0.08527591333341157,-101.46186468293244,-0.026767760874852633,-81.37519562223713,-395.38809543104,45.40287596854206,54.878896682055164,432.22489328534033,0.6856780294818172,452.84025004327134,-0.12829073190961537,0.29942646774140663,0
18.003540163337906,0.096904638238554,0.08672560899927984,-102.18166420254764,-0.02668701093410794,-97.92229806999906,-424.3545061546968,58.59052177547427,51.391104542357745,356.7213423584496,0.7159798775259374,297.7252646164058,-0.12387086420658004,0.24965982311590942,0
13.23652446684171,0.08272340420538074,0.08673463943117145,-96.49891094732979,-0.029656979863487917,-104.6546811657263,-445.02898648983944,68.41138731214237,46.09718198848661,488.3724304563614,0.6693071383050487,394.0380054840276,-0.13993145752506617,0.1810943948669498,0
14.861222150536108,0.08663931710421649,0.0796181386536559,-106.18523028604521,-0.032161031151626475,-102.06110953476279,-365.51189707613315,62.39164651671976,69.06346066515887,409.86875017069684,0.7353896996997044,411.0689549310004,-0.1140146137604018,0.2413229388621903,1
